timestamp_created,voted_up,written_during_early_access,votes_up
1689460050,0,1,2
1689452308,0,1,14
1689442137,0,1,4
1689440695,0,1,0
1689436419,0,1,0
1689431505,1,1,0
1689429150,0,1,0
1689427219,0,1,0
1689420111,0,1,4
1689408566,0,1,0
1689407231,1,1,0
1689405940,1,1,4
1689361590,0,1,2
1689348964,0,1,1
1689339960,0,1,0
1689338457,0,1,0
1689322545,0,1,0
1689303842,0,1,0
1689261432,0,1,1
1689260495,0,1,2
1689253512,0,1,414
1689247897,0,1,3
1689216723,1,1,9
1689204593,1,1,6
1689193177,0,1,2
1689162837,1,1,9
1689157364,0,1,3
1689155170,1,1,2
1689155141,0,1,3
1689149191,0,1,2
1689148919,0,1,4
1689147600,0,1,2
1689137473,0,1,3
1689136673,0,1,1
1689126290,1,1,4
1689098612,0,1,1
1689092602,1,1,91
1689088095,0,1,2
1689085998,0,1,0
1689085857,0,1,3
1689083752,0,1,0
1689083030,0,1,0
1689080259,0,1,0
1689079665,1,1,0
1689066525,0,1,2
1689065671,0,1,2
1689027069,0,1,1
1689011277,1,1,2
1689006615,0,1,2
1689002675,0,1,3
1688999262,0,1,1
1688988382,0,1,4
1688987105,0,1,1
1688974133,1,1,5
1688962841,0,1,4
1688962743,0,1,4
1688949821,0,1,2
1688917634,0,1,3
1688913854,0,1,0
1688904455,0,1,1
1688893917,0,1,0
1688883398,0,1,2
1688877382,0,1,1
1688876197,0,1,1
1688874574,0,1,4
1688817459,0,1,7
1688806135,0,1,1
1688803088,0,1,6
1688801103,1,1,0
1688796664,0,1,0
1688787035,0,1,1
1688781809,0,1,0
1688748173,0,1,2
1688744325,0,1,221
1688743120,0,1,2
1688741235,0,1,2
1688737821,0,1,1
1688725553,0,1,2
1688709166,0,1,2
1688704971,0,1,7
1688702416,0,1,0
1688698958,0,1,4
1688694482,0,1,0
1688677144,0,1,0
1688663651,0,1,1
1688659151,0,1,3
1688654528,0,1,36
1688650873,0,1,4
1688646853,1,1,1
1688637453,0,1,4
1688628056,0,1,1
1688627375,0,1,3
1688622334,0,1,0
1688613903,0,1,3
1688613663,0,1,3
1688610890,0,1,1
1688606682,0,1,3
1688604063,0,1,101
1688587331,0,1,0
1688579449,0,1,0
1688561765,0,1,1
1688556006,0,1,2
1688553890,0,1,2
1688552408,0,1,8
1688551850,0,1,147
1688543610,0,1,3
1688542192,0,1,2
1688540933,0,1,0
1688537366,0,1,1
1688528749,1,1,0
1688527017,1,1,18
1688518179,0,1,0
1688504986,0,1,1
1688497013,0,1,3
1688496422,1,1,1
1688485895,0,1,1
1688483510,0,1,0
1688478772,0,1,3
1688477249,0,1,0
1688476701,0,1,1
1688475555,1,1,1
1688474994,0,1,1
1688474515,0,1,0
1688471914,0,1,0
1688463327,0,1,2
1688463169,0,1,1
1688455616,0,1,0
1688454801,0,1,1
1688454160,0,1,0
1688453132,0,1,2
1688452252,0,1,1
1688448538,0,1,0
1688433968,1,1,2
1688433427,0,1,2
1688433123,1,1,1
1688432247,0,1,0
1688431421,0,1,1
1688398421,0,1,1
1688396028,0,1,0
1688392830,0,1,1
1688380824,0,1,2
1688377415,0,1,10
1688365553,0,1,1
1688365532,1,1,16
1688355145,0,1,5
1688353655,0,1,1
1688352831,0,1,1
1688329100,0,1,3
1688322572,0,1,2
1688311333,1,1,0
1688310891,0,1,1
1688309995,0,1,2
1688309162,1,1,0
1688309123,0,1,1
1688308180,0,1,1
1688303830,0,1,0
1688302040,1,1,502
1688295095,0,1,1
1688292244,0,1,3
1688287286,0,1,2
1688280518,0,1,10
1688275198,0,1,3
1688274436,0,1,2
1688272000,0,1,1
1688270235,0,1,1
1688270100,0,1,1
1688268231,0,1,0
1688267461,0,1,2
1688265130,0,1,0
1688261545,1,1,2
1688235896,0,1,1
1688234078,0,1,1
1688233986,0,1,0
1688228766,1,1,1
1688228754,0,1,2
1688224470,0,1,0
1688222726,1,1,1
1688221543,0,1,0
1688221311,0,1,0
1688217804,0,1,1
1688217300,0,1,0
1688215643,0,1,0
1688214802,0,1,0
1688214207,0,1,0
1688212813,0,1,2
1688212536,0,1,1
1688211367,1,1,3
1688209497,0,1,1
1688205285,0,1,1
1688200695,0,1,0
1688199876,0,1,0
1688195564,0,1,2829
1688190821,0,1,4
1688184282,0,1,2
1688182341,0,1,29
1688178846,0,1,69
1688170168,0,1,2
1688166440,0,1,0
1688134754,0,1,0
1688133585,0,1,0
1688132388,0,1,0
1688131921,0,1,0
1688131858,0,1,1
1688129214,0,1,0
1688129158,0,1,2
1688129007,0,1,1
1688128103,0,1,11
1688119642,0,1,0
1688117827,0,1,0
1688109521,0,1,3
1688101739,0,1,121
1688093291,1,1,0
1688087157,0,1,30
1688086596,0,1,1
1688086497,1,1,3
1688083224,0,1,356
1688063640,1,1,0
1688055168,0,1,1
1688052362,0,1,0
1688042688,0,1,2
1688033177,0,1,2
1688024339,0,1,6
1688022398,0,1,7
1688021519,0,1,0
1688021367,0,1,1
1688014567,0,1,3
1688013665,0,1,0
1688010317,0,1,3
1687974570,0,1,1
1687968395,0,1,2
1687965477,0,1,1
1687964500,0,1,0
1687962875,0,1,1
1687961875,0,1,0
1687942166,0,1,8
1687941078,0,1,5
1687930458,0,1,2
1687924326,0,1,3
1687922820,0,1,3
1687922129,0,1,0
1687920706,0,1,0
1687920411,0,1,0
1687877532,0,1,0
1687871668,0,1,0
1687869361,0,1,1
1687865569,0,1,1
1687861035,0,1,2
1687856988,0,1,0
1687854342,0,1,0
1687849404,0,1,0
1687833504,0,1,1
1687809012,1,1,2
1687806367,0,1,1
1687802475,1,1,0
1687797820,1,1,1
1687795174,0,1,3
1687793945,0,1,2
1687791680,0,1,5
1687790678,0,1,0
1687788745,0,1,0
1687786072,0,1,1
1687784421,0,1,2
1687781364,0,1,0
1687775609,0,1,1
1687773023,0,1,0
1687771746,0,1,0
1687758388,0,1,4
1687757715,1,1,5
1687755571,0,1,2
1687723767,1,1,32
1687720871,0,1,2
1687712836,0,1,3
1687705771,0,1,0
1687705705,0,1,1
1687702805,0,1,1
1687696219,0,1,1
1687694721,0,1,4
1687693254,0,1,0
1687688251,0,1,0
1687686450,0,1,1
1687684465,0,1,4
1687678759,0,1,0
1687666577,0,1,0
1687663445,1,1,1
1687655580,0,1,0
1687653990,0,1,2
1687619410,0,1,1
1687616247,0,1,3
1687611023,0,1,0
1687610749,0,1,5
1687606560,1,1,6
1687601427,0,1,0
1687593401,0,1,0
1687592000,0,1,2
1687587772,0,1,1
1687580261,0,1,0
1687578015,0,1,0
1687549660,1,1,2
1687543900,0,1,0
1687539289,0,1,0
1687538972,0,1,1
1687534037,0,1,0
1687533768,0,1,3
1687533685,0,1,0
1687527419,0,1,1
1687526800,0,1,1
1687521423,0,1,0
1687520829,0,1,1
1687510583,0,1,0
1687504656,0,1,5
1687495669,0,1,1
1687493014,0,1,1
1687487569,1,1,4
1687469415,0,1,10
1687468738,1,1,11
1687447888,0,1,0
1687445153,0,1,0
1687433688,0,1,0
1687423217,0,1,1
1687418713,0,1,1
1687405268,1,1,6
1687404265,1,1,613
1687377657,0,1,8
1687370842,0,1,0
1687367554,0,1,1
1687364537,0,1,2
1687362986,0,1,0
1687361873,0,1,0
1687355354,0,1,0
1687355341,0,1,0
1687341797,0,1,0
1687340349,0,1,0
1687337608,0,1,0
1687330594,0,1,3
1687328687,0,1,1
1687321605,0,1,2
1687310132,0,1,1
1687309319,0,1,0
1687308338,0,1,7
1687279762,0,1,1
1687272010,0,1,1
1687269270,0,1,0
1687265402,0,1,0
1687258492,1,1,1
1687255871,1,1,0
1687253824,0,1,0
1687252933,0,1,0
1687235806,0,1,1
1687234821,0,1,1
1687229970,0,1,2
1687225138,0,1,1
1687221137,0,1,0
1687220073,0,1,13
1687212455,0,1,0
1687210206,0,1,5
1687203801,0,1,0
1687203183,1,1,2
1687197407,0,1,1
1687192882,0,1,0
1687188778,0,1,0
1687182982,1,1,0
1687169988,0,1,0
1687169478,0,1,1
1687166222,0,1,1
1687162947,0,1,0
1687136347,0,1,0
1687101043,0,1,3
1687089439,0,1,448
1687072767,0,1,2
1687055119,0,1,4
1687053625,0,1,1
1687051076,0,1,1
1687040577,0,1,2
1687023563,0,1,1
1687008944,0,1,1
1687007102,0,1,1
1687006123,0,1,541
1687002383,0,1,21
1687001834,0,1,1
1686990087,0,1,0
1686988258,0,1,1
1686985170,0,1,1
1686981610,1,1,1
1686981481,1,1,0
1686977241,1,1,2
1686974221,1,1,1
1686973033,0,1,1
1686943205,0,1,2
1686932774,0,1,1
1686928659,0,1,0
1686926379,0,1,3
1686925912,0,1,1
1686923398,0,1,0
1686922747,0,1,1
1686920753,0,1,1
1686920428,0,1,1
1686907833,0,1,4
1686904791,0,1,0
1686897950,0,1,0
1686895115,1,1,3
1686890623,1,1,0
1686887668,0,1,0
1686876672,0,1,0
1686858323,1,1,1
1686853113,0,1,0
1686839654,0,1,4
1686833251,0,1,2
1686825761,1,1,0
1686824296,0,1,2
1686823779,1,1,5
1686819661,0,1,2
1686819215,0,1,1
1686814739,0,1,2
1686813320,0,1,4
1686809682,0,1,4
1686809383,0,1,0
1686799795,0,1,5
1686796597,1,1,1
1686772227,0,1,0
1686762063,0,1,1
1686756274,0,1,0
1686749558,0,1,0
1686725982,0,1,0
1686670574,0,1,0
1686666723,0,1,1202
1686662783,0,1,0
1686659827,0,1,0
1686653640,0,1,1
1686646410,1,1,3
1686645101,0,1,0
1686644336,0,1,1
1686643974,0,1,1
1686640766,0,1,1
1686630609,0,1,0
1686628430,0,1,0
1686625181,0,1,3
1686607627,0,1,0
1686590320,0,1,0
1686585663,0,1,0
1686582608,0,1,1
1686580345,0,1,2
1686578915,0,1,2
1686556311,0,1,4
1686555331,0,1,0
1686540631,0,1,0
1686539316,0,1,0
1686503393,0,1,0
1686494696,0,1,14
1686478135,0,1,3
1686475759,0,1,1
1686473113,1,1,4
1686468433,1,1,0
1686427767,0,1,107
1686416030,0,1,5
1686414694,0,1,3
1686407880,1,1,0
1686406327,1,1,7
1686392599,1,1,1
1686373763,0,1,2
1686373603,0,1,4
1686366878,0,1,10
1686363975,0,1,5
1686361750,0,1,1
1686349416,0,1,1
1686339458,0,1,7
1686333127,0,1,0
1686314843,0,1,0
1686313845,0,1,0
1686309896,1,1,0
1686307834,0,1,2
1686295148,1,1,3
1686294335,0,1,4
1686294028,0,1,3
1686243850,0,1,1
1686235179,1,1,0
1686232213,0,1,0
1686231817,0,1,0
1686230458,0,1,0
1686227252,0,1,1
1686219845,1,1,119
1686219353,0,1,0
1686210375,0,1,0
1686209798,0,1,0
1686209400,0,1,1
1686153999,1,1,0
1686145809,0,1,4
1686139374,0,1,3
1686138752,0,1,0
1686133065,0,1,0
1686129334,0,1,0
1686125532,0,1,0
1686125445,0,1,0
1686120558,0,1,0
1686107616,0,1,0
1686098912,0,1,2
1686085569,1,1,0
1686072650,0,1,0
1686058752,0,1,0
1686055314,0,1,0
1686053992,0,1,0
1686052696,0,1,0
1686051789,0,1,0
1686047567,0,1,1
1686044267,0,1,1
1686040434,0,1,24
1686039468,0,1,0
1686030652,0,1,499
1686028959,0,1,0
1686022270,0,1,0
1686021649,0,1,0
1686020731,0,1,0
1686019302,1,1,7
1685978762,0,1,0
1685970575,0,1,1
1685968208,0,1,0
1685963894,0,1,0
1685943366,0,1,0
1685938521,0,1,0
1685875950,0,1,0
1685856198,0,1,0
1685855505,0,1,1
1685852021,0,1,1
1685851532,0,1,4
1685847681,0,1,1
1685821928,0,1,23
1685813036,0,1,0
1685810374,0,1,3
1685809133,0,1,1
1685803737,0,1,2
1685777130,0,1,4
1685771160,0,1,1
1685769100,0,1,1
1685762425,0,1,0
1685736958,0,1,0
1685735865,1,1,9
1685716655,0,1,1
1685715268,0,1,3
1685703878,0,1,0
1685690197,0,1,2
1685682408,0,1,0
1685679083,0,1,6
1685676276,0,1,0
1685649530,1,1,3
1685615663,1,1,0
1685598792,0,1,1
1685598747,0,1,0
1685597788,0,1,0
1685597556,0,1,0
1685593195,0,1,0
1685591735,0,1,2
1685581769,0,1,2
1685573073,1,1,7
1685561653,0,1,2
1685554853,0,1,0
1685554212,1,1,0
1685541146,0,1,1
1685536546,0,1,0
1685536105,0,1,0
1685533345,0,1,1
1685525572,0,1,0
1685516440,0,1,1
1685513824,1,1,9
1685512084,0,1,0
1685492010,0,1,2
1685488763,1,1,4
1685454989,0,1,0
1685443594,0,1,0
1685437238,0,1,1
1685429028,0,1,0
1685425866,0,1,1
1685411628,0,1,8
1685407432,0,1,2
1685381343,1,1,117
1685368904,1,1,0
1685367110,0,1,0
1685352801,1,1,54
1685349853,1,1,2
1685348292,0,1,1
1685347192,0,1,1
1685340259,0,1,0
1685338616,0,1,0
1685332377,1,1,3
1685311920,1,1,4
1685291961,0,1,0
1685290523,0,1,1
1685287029,0,1,0
1685284305,1,1,2
1685283654,0,1,125
1685281265,0,1,0
1685280476,0,1,0
1685274378,0,1,1
1685272369,0,1,0
1685269770,0,1,0
1685268340,0,1,0
1685265785,0,1,0
1685262736,0,1,0
1685260430,0,1,0
1685259397,0,1,0
1685257626,0,1,0
1685256978,0,1,0
1685255694,0,1,0
1685253478,0,1,1
1685251329,0,1,0
1685250567,1,1,1
1685245323,0,1,23
1685244560,0,1,0
1685239525,0,1,0
1685236771,1,1,1
1685205195,0,1,0
1685203643,0,1,0
1685202966,0,1,0
1685200551,0,1,0
1685193217,0,1,1
1685192973,0,1,0
1685191118,0,1,5
1685189800,0,1,0
1685188483,0,1,0
1685186862,0,1,0
1685184959,0,1,0
1685178363,0,1,0
1685171995,0,1,0
1685171125,0,1,0
1685165061,0,1,1
1685163120,1,1,1
1685160149,0,1,0
1685159852,0,1,1
1685146489,0,1,1
1685117724,0,1,1
1685116458,0,1,1
1685112426,0,1,5
1685110849,0,1,0
1685108554,0,1,0
1685108532,0,1,0
1685091189,0,1,1
1685083184,0,1,2
1685072519,0,1,1
1685065234,0,1,0
1685062623,0,1,2
1685056546,0,1,3
1685045765,0,1,1
1685044620,0,1,0
1685022789,0,1,2
1685018576,0,1,0
1685014369,0,1,0
1684997983,0,1,1
1684996858,0,1,323
1684992809,0,1,0
1684988511,0,1,11
1684986401,0,1,0
1684983900,0,1,0
1684956789,0,1,0
1684951078,0,1,0
1684935313,0,1,0
1684927041,0,1,0
1684924466,1,1,4
1684906805,0,1,1
1684905731,0,1,0
1684901223,0,1,0
1684898800,0,1,15
1684886668,0,1,0
1684865118,0,1,1
1684848150,1,1,25
1684842667,0,1,0
1684840675,0,1,1
1684837667,0,1,4
1684837233,0,1,2
1684835103,0,1,1
1684833133,0,1,0
1684831815,0,1,0
1684823722,0,1,1
1684820149,0,1,1
1684803347,1,1,110
1684777681,0,1,1
1684776438,1,1,3
1684765983,0,1,1
1684762832,0,1,5
1684761967,0,1,2
1684751679,0,1,3
1684750933,0,1,2
1684737685,0,1,3
1684736612,0,1,2
1684734796,0,1,0
1684724196,0,1,0
1684719182,0,1,2
1684692912,0,1,0
1684691836,0,1,0
1684679765,0,1,1
1684670255,1,1,33
1684656943,0,1,1
1684655561,0,1,0
1684651766,0,1,0
1684648419,0,1,1
1684647261,1,1,1
1684634008,0,1,1
1684633941,0,1,3
1684616993,0,1,0
1684602847,0,1,1
1684596963,0,1,0
1684591767,0,1,499
1684590546,0,1,0
1684588412,0,1,0
1684586066,0,1,0
1684584233,1,1,0
1684579992,0,1,0
1684575501,0,1,37
1684572035,0,1,0
1684568475,0,1,2
1684562604,0,1,1
1684559800,0,1,0
1684557421,0,1,1
1684551634,0,1,0
1684521627,0,1,0
1684516064,1,1,77
1684514593,0,1,0
1684514456,0,1,0
1684507701,0,1,0
1684504847,0,1,0
1684504265,0,1,0
1684502713,0,1,6
1684501625,0,1,0
1684496566,1,1,0
1684494033,0,1,0
1684491810,0,1,0
1684490799,0,1,0
1684489799,1,1,0
1684489257,1,1,0
1684485487,0,1,2
1684477661,0,1,1578
1684433100,0,1,0
1684408770,0,1,0
1684405084,0,1,0
1684394729,0,1,0
1684381168,0,1,0
1684380696,0,1,0
1684377072,0,1,0
1684314327,0,1,0
1684306638,0,1,0
1684276867,0,1,1
1684256498,1,1,20
1684244971,0,1,0
1684241391,1,1,0
1684231270,0,1,239
1684227390,1,1,1
1684208872,0,1,2
1684198825,0,1,0
1684156268,0,1,0
1684145646,0,1,0
1684134270,0,1,0
1684131244,0,1,0
1684124227,1,1,4
1684083755,0,1,2
1684070863,0,1,2
1684051476,0,1,0
1684050237,0,1,1
1684038801,0,1,3
1684037741,0,1,1
1684004405,0,1,1
1684004226,0,1,1
1683999698,1,1,1
1683987196,1,1,64
1683986446,0,1,4
1683985943,1,1,1
1683978980,0,1,0
1683978496,0,1,0
1683974319,0,1,0
1683973644,0,1,0
1683969615,0,1,0
1683964194,0,1,2
1683959742,0,1,0
1683940538,1,1,4
1683919262,1,1,2
1683919124,1,1,1
1683866383,0,1,3
1683859889,0,1,2
1683858338,1,1,2
1683842229,0,1,8
1683833162,0,1,6
1683833058,0,1,2
1683803742,1,1,0
1683778474,1,1,2
1683770315,0,1,70
1683744859,0,1,8
1683732272,0,1,2
1683730953,1,1,1
1683728449,0,1,2
1683724576,1,1,1
1683721161,0,1,5
1683719917,0,1,3
1683715492,1,1,2
1683715191,0,1,0
1683690695,0,1,1
1683689862,0,1,0
1683684752,0,1,0
1683683923,0,1,0
1683679797,0,1,0
1683657288,0,1,0
1683647020,0,1,0
1683641417,0,1,2
1683640361,0,1,1
1683631930,0,1,0
1683599854,0,1,136
1683565528,0,1,4
1683556487,0,1,0
1683556473,0,1,0
1683546035,0,1,0
1683539725,0,1,1
1683538158,0,1,0
1683533663,0,1,1
1683482848,0,1,0
1683480473,1,1,0
1683475263,0,1,0
1683471002,0,1,50
1683465078,0,1,1
1683460201,0,1,1
1683457148,1,1,0
1683452135,0,1,0
1683450788,0,1,4
1683447730,0,1,0
1683441815,0,1,0
1683440336,0,1,6
1683436006,0,1,0
1683417282,1,1,0
1683394713,0,1,0
1683392340,0,1,0
1683390777,1,1,0
1683386937,0,1,0
1683385532,0,1,1
1683381838,0,1,0
1683377679,1,1,6
1683371912,0,1,0
1683365339,0,1,0
1683339157,0,1,1
1683305924,0,1,0
1683292834,1,1,2
1683280078,0,1,0
1683275037,0,1,0
1683266156,0,1,1
1683264159,0,1,2
1683262933,0,1,1
1683249948,0,1,2
1683204319,0,1,0
1683198845,0,1,0
1683190655,1,1,7
1683190027,0,1,0
1683184911,1,1,6
1683175174,0,1,2
1683171231,0,1,0
1683127482,0,1,0
1683119043,0,1,2
1683093886,1,1,0
1683070525,0,1,2
1683058846,0,1,1
1683055280,0,1,1
1683037410,0,1,0
1683033386,0,1,2
1683032086,0,1,0
1683022197,0,1,0
1683010687,0,1,0
1683010646,0,1,0
1682978009,0,1,14
1682948390,1,1,49
1682947994,0,1,4
1682945278,1,1,0
1682944173,0,1,1
1682943351,0,1,0
1682941620,0,1,0
1682922579,0,1,24
1682922404,1,1,0
1682911424,0,1,5
1682906763,0,1,2
1682870111,1,1,3
1682868065,0,1,0
1682867568,1,1,0
1682865474,0,1,0
1682861588,1,1,3
1682861469,1,1,27
1682857272,0,1,2
1682856619,0,1,0
1682856546,0,1,0
1682770874,0,1,1
1682762388,0,1,1
1682754436,0,1,2
1682754429,1,1,0
1682753462,0,1,0
1682728664,0,1,1
1682704356,1,1,0
1682701616,0,1,3
1682698346,0,1,1
1682697289,0,1,200
1682693099,1,1,1
1682684971,0,1,0
1682679353,0,1,0
1682674655,0,1,0
1682672063,0,1,0
1682661151,0,1,1
1682655789,0,1,0
1682628516,0,1,6
1682626712,1,1,2
1682624510,1,1,1
1682619091,0,1,0
1682618377,0,1,0
1682605692,0,1,3
1682600607,0,1,0
1682599834,0,1,0
1682598271,0,1,0
1682524401,0,1,1
1682522920,0,1,1
1682519779,0,1,2
1682512021,0,1,0
1682511682,1,1,2
1682510156,0,1,0
1682507401,0,1,1
1682484370,0,1,0
1682477139,0,1,0
1682477053,1,1,0
1682475196,0,1,2
1682458602,1,1,0
1682445667,1,1,1
1682433790,0,1,186
1682431607,1,1,7
1682430749,1,1,2
1682426369,0,1,3
1682415953,0,1,4
1682412753,0,1,1
1682412221,0,1,0
1682401777,0,1,1
1682401097,0,1,1
1682350144,0,1,0
1682350038,1,1,3
1682342551,1,1,0
1682342308,0,1,1
1682339882,0,1,43
1682330093,0,1,1
1682328997,0,1,2
1682328110,0,1,3
1682327223,0,1,1
1682325700,0,1,1
1682309880,0,1,1
1682306714,0,1,1
1682280688,0,1,32
1682266114,1,1,5
1682264696,0,1,22
1682264023,1,1,8
1682260327,0,1,1
1682251694,0,1,2
1682250313,0,1,2
1682250028,0,1,0
1682249412,1,1,7
1682245082,0,1,2
1682238159,1,1,0
1682237659,0,1,0
1682219384,0,1,1
1682188603,0,1,2
1682180599,0,1,0
1682177938,0,1,1
1682174963,0,1,0
1682174835,0,1,0
1682171267,0,1,0
1682156893,0,1,2
1682156366,0,1,1
1682151678,1,1,2
1682139982,0,1,2
1682138687,0,1,6
1682137935,1,1,0
1682136928,0,1,0
1682136719,0,1,1
1682132916,0,1,1
1682108498,1,1,4
1682106872,0,1,0
1682095624,0,1,1
1682094291,0,1,0
1682083758,0,1,1
1682072813,0,1,0
1682069996,0,1,1
1682066372,0,1,0
1682063491,0,1,0
1682047563,0,1,64
1682043989,0,1,1
1682029809,0,1,9
1682029633,0,1,1
1682009608,0,1,0
1681987689,0,1,1
1681980189,0,1,2
1681978679,0,1,3
1681975858,0,1,1
1681973320,1,1,0
1681959956,1,1,3
1681943348,0,1,8
1681933370,1,1,18
1681927485,0,1,1
1681921554,0,1,149
1681917916,0,1,2
1681914465,0,1,2
1681907398,0,1,10
1681873010,0,1,3
1681871444,0,1,1
1681852687,0,1,1
1681832770,1,1,16
1681828022,0,1,2
1681818623,1,1,0
1681817607,0,1,0
1681816853,1,1,13
1681805027,0,1,208
1681803503,0,1,2
1681797789,0,1,2
1681794387,0,1,0
1681792565,0,1,1
1681792028,0,1,2
1681776060,1,1,3
1681761284,0,1,6
1681757051,1,1,70
1681755212,0,1,36
1681750429,0,1,0
1681746420,0,1,0
1681743239,1,1,1
1681739960,0,1,0
1681716676,1,1,1
1681709192,0,1,0
1681708507,0,1,2
1681696960,0,1,0
1681690052,0,1,0
1681655852,0,1,9
1681651393,0,1,1
1681650829,1,1,10
1681642968,1,1,6
1681639208,0,1,0
1681638878,0,1,0
1681638216,0,1,0
1681627529,0,1,0
1681627038,0,1,0
1681623571,1,1,2
1681621197,0,1,0
1681616193,0,1,1
1681615501,1,1,3
1681574765,1,1,1
1681564645,0,1,2
1681561394,0,1,7
1681553809,0,1,1
1681553585,0,1,1
1681551662,0,1,1
1681548785,1,1,1
1681544923,1,1,0
1681544672,0,1,1
1681535882,0,1,1
1681527601,0,1,1
1681527304,0,1,3
1681522703,1,1,0
1681516844,1,1,0
1681515621,1,1,10
1681514305,1,1,6
1681487072,0,1,44
1681484884,0,1,1
1681484767,1,1,1
1681484622,0,1,2
1681484578,0,1,0
1681482582,0,1,0
1681479474,0,1,0
1681477828,0,1,0
1681476630,0,1,0
1681476362,1,1,0
1681424247,1,1,1
1681402804,0,1,0
1681400349,0,1,0
1681395907,0,1,0
1681394403,0,1,0
1681394111,0,1,1
1681376648,0,1,2
1681374931,1,1,2
1681374880,1,1,1
1681372475,1,1,42
1681356559,0,1,4
1681297838,0,1,1
1681277663,0,1,10
1681276754,0,1,1
1681271807,0,1,50
1681261083,0,1,1
1681248127,1,1,33
1681243942,0,1,0
1681236250,0,1,14
1681231068,0,1,353
1681226887,0,1,1
1681225379,0,1,1
1681222603,0,1,425
1681221954,1,1,0
1681216981,1,1,12
1681214523,0,1,0
1681213134,0,1,0
1681212678,0,1,1
1681197340,0,1,2
1681195645,0,1,1
1681189714,1,1,7
1681179006,0,1,2
1681167135,0,1,2
1681151059,0,1,3
1681148482,0,1,0
1681143512,0,1,1
1681140584,0,1,2
1681139074,0,1,1
1681136605,0,1,2
1681135785,0,1,0
1681130765,1,1,0
1681130064,1,1,0
1681129078,0,1,0
1681110632,0,1,0
1681104877,0,1,3
1681102796,0,1,0
1681101047,0,1,0
1681100007,0,1,0
1681097791,0,1,3
1681097453,0,1,1
1681090416,0,1,1
1681055867,0,1,2
1681051914,0,1,2
1681050511,1,1,0
1681044138,1,1,1
1681040124,0,1,0
1681033107,0,1,3
1681030146,0,1,0
1681029258,0,1,2
1681027314,0,1,2
1681022869,0,1,3
1681006465,1,1,0
1681006307,1,1,1
1681006271,0,1,6
1681002456,0,1,3
1681001872,0,1,0
1681000237,0,1,3
1680998014,1,1,0
1680994479,0,1,0
1680987142,0,1,0
1680972655,0,1,2
1680972103,0,1,0
1680968164,0,1,1
1680962091,0,1,0
1680955653,0,1,84
1680953332,0,1,1
1680950193,0,1,4
1680948782,1,1,1
1680948515,0,1,1
1680946776,0,1,1
1680946564,0,1,2
1680945077,0,1,2
1680942612,1,1,0
1680937449,0,1,1
1680921794,0,1,1
1680912242,1,1,2
1680894931,0,1,0
1680890889,0,1,3
1680887431,0,1,0
1680884467,1,1,30
1680880309,0,1,2
1680878222,0,1,1
1680874521,1,1,0
1680871960,0,1,1
1680871305,0,1,1
1680866810,0,1,1
1680860460,0,1,1
1680857089,0,1,2
1680851964,0,1,2
1680845688,0,1,3
1680845289,1,1,1
1680845004,1,1,2
1680844181,0,1,0
1680831855,0,1,1
1680815846,0,1,1
1680810542,0,1,0
1680794248,0,1,0
1680793968,1,1,0
1680788697,0,1,2
1680788645,0,1,0
1680787342,1,1,1
1680785555,1,1,2
1680780048,1,1,1
1680779019,1,1,9
1680767146,0,1,0
1680748415,0,1,0
1680718049,0,1,1
1680711014,1,1,174
1680708758,0,1,0
1680707956,0,1,0
1680698215,0,1,0
1680698096,0,1,3
1680681761,0,1,0
1680680315,0,1,0
1680670392,1,1,4
1680670349,0,1,0
1680668466,0,1,0
1680659623,0,1,0
1680631426,0,1,11
1680623469,0,1,1
1680616282,0,1,0
1680614284,0,1,0
1680610573,0,1,0
1680595335,1,1,124
1680589743,1,1,0
1680576452,0,1,0
1680569644,1,1,2
1680563059,0,1,0
1680541409,0,1,1
1680540599,1,1,3
1680539292,1,1,2
1680532004,0,1,0
1680531333,0,1,0
1680528100,0,1,0
1680526614,1,1,2
1680518933,0,1,11
1680515405,0,1,1
1680515272,0,1,0
1680514067,1,1,0
1680509718,1,1,6
1680507187,0,1,0
1680494713,0,1,0
1680449817,1,1,0
1680445426,0,1,0
1680444006,0,1,1
1680443971,1,1,1
1680442780,1,1,3
1680441512,1,1,6
1680439279,0,1,1
1680438782,0,1,1
1680435257,0,1,0
1680431494,0,1,0
1680425531,0,1,9
1680421658,0,1,12
1680416676,0,1,0
1680416361,0,1,0
1680415916,0,1,0
1680406420,0,1,0
1680374380,0,1,20
1680370809,0,1,115
1680365670,0,1,0
1680363937,0,1,0
1680361313,1,1,1
1680357950,0,1,0
1680349175,0,1,0
1680347572,0,1,0
1680346373,1,1,2
1680344119,0,1,2
1680338828,1,1,0
1680334056,1,1,0
1680330898,0,1,1
1680329190,0,1,1
1680325839,0,1,1
1680321445,0,1,4
1680312119,1,1,0
1680304109,1,1,0
1680300515,1,1,5
1680280380,0,1,1
1680279761,1,1,0
1680278814,0,1,0
1680277735,0,1,0
1680274000,0,1,1
1680272954,0,1,0
1680270653,0,1,0
1680269268,1,1,0
1680262299,1,1,88
1680260142,0,1,0
1680255650,0,1,0
1680246986,0,1,0
1680240486,0,1,0
1680198372,0,1,0
1680191558,0,1,2
1680191552,1,1,1
1680191196,1,1,1
1680183807,0,1,7
1680182328,0,1,0
1680180474,0,1,1
1680179467,0,1,2
1680176653,0,1,1
1680166927,0,1,0
